Probe Set ID	Representative Public ID
1553769_at	NM_033438
1553770_a_at	NM_033438
1553772_at	NM_152776
1553775_at	NM_152532
1553776_at	NM_152489
1553778_at	NM_152559
1553780_at	NM_152646
1553781_at	NM_080660
1553785_at	NM_152545
1553787_at	NM_145013
1553789_a_at	NM_058180
1553792_at	NM_032202
1553793_a_at	NM_032202
1553794_at	NM_145286
1553796_at	NM_153011
1553797_a_at	NM_153011
1553798_a_at	NM_145032
1553799_at	NM_152647
1553801_a_at	NM_080664
1553802_a_at	NM_005634
1553803_at	NM_152343
1553804_a_at	NM_152343
1553805_at	NM_138808
1553808_a_at	NM_145285
1553809_a_at	NM_153237
1553810_a_at	NM_020890
1553811_at	NM_032897
1553812_at	NM_032760
1553813_s_at	NM_032760
1553815_a_at	NM_152634
1553817_at	NM_014348
1553818_x_at	NM_014348
1553821_at	NM_144983
1553822_at	NM_153708
1553823_a_at	NM_153708
1553826_a_at	NM_145270
1553828_at	NM_152315
1553829_at	NM_173652
1553830_s_at	NM_005361
1553831_at	NM_152426
1553832_at	NM_145179
1553834_at	NM_153264
1553835_a_at	NM_153264
1553837_at	NM_138575
1553838_at	NM_152543
1553839_at	NM_173463
1553840_a_at	NM_173463
1553842_at	NM_153346
1553843_at	NM_153714
1553844_a_at	NM_153714
1553845_x_at	NM_153714
1553846_at	NM_152719
1553847_a_at	NM_152719
1553849_at	NM_145050
1553850_at	NM_153754
1553851_at	NM_152323
1553852_at	NM_152564
1553856_s_at	NM_014499
1553857_at	NM_173588
1553858_at	NM_024784
1553859_at	NM_004179
1553860_at	NM_152494
1553861_at	NM_152772
1553863_at	NM_173524
1553864_at	NM_138339
1553865_a_at	NM_138339
1553868_a_at	NM_173665
1553869_at	NM_144665
1553871_at	NM_152771
1553872_at	NM_152914
1553873_at	NM_153270
1553874_a_at	NM_032805
1553875_s_at	NM_032805
1553876_at	NM_152552
1553878_at	NM_152413
1553879_a_at	NM_152413
1553880_at	NM_173541
1553881_at	NM_032763
1553882_at	NM_145302
1553883_at	NM_152659
1553885_x_at	NM_152659
1553886_at	NM_152389
1553887_at	NM_173635
1553888_at	NM_144972
1553889_at	NM_054030
1553890_s_at	NM_145807
1553891_at	NM_173484
1553893_at	NM_173482
1553894_at	NM_144974
1553895_at	NM_173525
1553898_a_at	NM_152746
1553900_s_at	NM_131915
1553901_x_at	NM_052852
1553905_at	NM_152632
1553906_s_at	NM_173558
1553907_a_at	NM_152596
1553909_x_at	NM_144592
1553910_at	NM_152488
1553911_at	NM_173643
1553912_at	NM_173661
1553914_at	NM_153227
1553915_at	NM_173577
1553917_at	NM_152671
1553918_at	NM_152506
1553919_at	NM_173520
1553920_at	NM_173521
1553923_at	NM_173586
1553924_at	NM_138784
1553927_at	NM_145304
1553928_at	NM_153702
1553929_at	NM_133492
1553930_at	NM_138327
1553931_at	NM_145303
1553934_at	NM_152728
1553935_at	NM_032917
1553936_a_at	NM_032917
1553938_a_at	NM_145001
1553940_a_at	NM_144598
1553943_at	NM_138291
1553944_at	NM_054024
1553945_at	NM_145171
1553946_at	NM_053283
1553947_at	NM_058219
1553949_at	NM_152639
1553952_at	NM_144637
1553954_at	BU682208
1553955_at	AY134855
1553956_at	BG194770
1553957_at	AK092760
1553959_a_at	N95564
1553960_at	CA447177
1553961_s_at	CA447177
1553962_s_at	BI668074
1553963_at	AV686810
1553965_x_at	AV686810
1553967_at	BI524128
1553968_a_at	BI524128
1553970_s_at	BC042510
1553971_a_at	AL831967
1553972_a_at	BC007257
1553973_a_at	BC032003
1553974_at	BC030758
1553976_a_at	BC031695
1553977_a_at	BC010358
1553978_at	BC010931
1553979_at	BC020854
1553982_a_at	AY094596
1553983_at	AF258562
1553984_s_at	AF258562
1553986_at	BC023566
1553987_at	BC007973
1553989_a_at	AY039759
1553990_at	BC039154
1553991_s_at	BC034471
1553992_s_at	BC034248
1553993_s_at	BC024312
1553994_at	BC015940
1553995_a_at	BC015940
1553997_a_at	BC034275
1553998_at	BC029799
1554001_at	BC036012
1554003_at	BC012946
1554004_a_at	BC012946
1554006_a_at	BC006503
1554007_at	BC036488
1554008_at	BC010943
1554010_at	BC012888
1554012_at	BC027938
1554014_at	BC007347
1554015_a_at	BC007347
1554016_a_at	BC006291
1554017_at	BC020829
1554018_at	BC011595
1554019_s_at	BC033448
1554020_at	BC010091
1554021_a_at	AF505656
1554022_at	BC036050
1554023_s_at	BC036050
1554026_a_at	BC041694
1554027_a_at	BC030977
1554029_a_at	BC030966
1554030_at	BC029051
1554032_at	AL135237
1554033_at	BC018891
1554034_a_at	BC018891
1554036_at	BC036731
1554037_a_at	BC036731
1554038_at	BC030516
1554039_at	BC009182
1554041_at	BC021178
1554042_s_at	BC021178
1554043_a_at	BC012528
1554044_a_at	AF454915
1554045_at	AF542097
1554047_at	BC024223
1554049_s_at	BC013107
1554050_at	BC014444
1554052_at	BC040523
1554053_at	BC007085
1554057_at	BC017347
1554059_at	BC011635
1554060_s_at	BC011635
1554062_at	AF380356
1554063_at	BC012379
1554065_at	BC028675
1554067_at	BC036246
1554068_s_at	BC036246
1554069_at	BC038796
1554071_at	BC031247
1554072_s_at	BC031247
1554074_s_at	BC022037
1554076_s_at	BC015232
1554077_a_at	BC007521
1554078_s_at	BC032100
1554079_at	BC037341
1554080_at	BC007102
1554082_a_at	BC009257
1554084_a_at	BF969522
1554085_at	BC012461
1554086_at	BC007763
1554089_s_at	BC010183
1554091_a_at	BC032474
1554093_a_at	BC014315
1554094_at	BC020966
1554095_at	BC011923
1554096_a_at	BC011923
1554097_a_at	BC021861
1554098_at	BC032490
1554099_a_at	BC032490
1554101_a_at	BC018707
1554102_a_at	BC018707
1554103_at	BC009873
1554105_at	BC022405
1554106_at	AB053318
1554108_at	AK096293
1554110_at	BC021099
1554112_a_at	BC034988
1554113_a_at	BC025994
1554114_s_at	AB072359
1554115_at	BC030767
1554116_s_at	BC031073
1554117_at	BC040553
1554119_at	BC010099
1554121_at	BC012536
1554122_a_at	BC012536
1554125_a_at	BC032567
1554126_at	BC040053
1554127_s_at	BC040053
1554128_at	BC029594
1554129_a_at	BC029594
1554131_at	BC030528
1554132_a_at	BC030528
1554133_at	BC041092
1554140_at	BC032406
1554141_s_at	BC032406
1554142_at	BC020814
1554143_a_at	BC020814
1554145_a_at	BC040721
1554147_s_at	AB063297
1554148_a_at	BC014416
1554149_at	BC013610
1554151_at	BC009580
1554152_a_at	BC009580
1554153_a_at	BC015714
1554154_at	BC013132
1554155_at	BC030702
1554156_a_at	AF492015
1554157_a_at	AF492015
1554158_at	BC034784
1554159_a_at	BC034784
1554160_a_at	BC017206
1554161_at	BC033091
1554163_at	BC033168
1554165_at	BC031654
1554167_a_at	BC012032
1554168_a_at	AF542051
1554170_a_at	BC031288
1554171_at	BC013009
1554172_a_at	BC013009
1554173_at	BC028091
1554175_at	AF427618
1554176_a_at	AF115515
1554177_a_at	BC011549
1554178_a_at	BC039295
1554179_s_at	BC032306
1554181_at	BC040981
1554182_at	BC033871
1554183_s_at	BC033871
1554185_at	BC029609
1554187_at	AK097891
1554188_at	BC039669
1554190_s_at	BC036365
1554192_s_at	BC035655
1554193_s_at	AY048775
1554194_at	BC031867
1554195_a_at	BC021680
1554196_at	BC034769
1554198_at	BC034974
1554199_at	BC035960
1554201_at	BC033167
1554202_x_at	BC033167
1554203_at	AY077697
1554205_s_at	BC000993
1554206_at	BC025269
1554208_at	BC032248
1554210_at	BC021176
1554212_s_at	BC034778
1554213_at	BC036809
1554214_at	BC008699
1554216_at	BC017888
1554217_a_at	BC017888
1554219_at	BC027448
1554220_a_at	BC027448
1554222_at	BC033237
1554224_at	BC030092
1554225_a_at	BC030092
1554228_a_at	BC029562
1554229_at	AY174896
1554231_a_at	AF492004
1554232_a_at	BC018433
1554233_at	BC040438
1554234_at	BC034999
1554235_at	BC022004
1554237_at	BC032454
1554239_s_at	BC033780
1554240_a_at	BC008777
1554241_at	BC007230
1554242_a_at	BC007230
1554245_x_at	BC030570
1554246_at	BC041633
1554248_at	BC024000
1554249_a_at	BC024000
1554250_s_at	BC033812
1554251_at	BC022342
1554252_a_at	BC034500
1554253_a_at	BC028703
1554256_a_at	BC008300
1554258_a_at	AF368276
1554259_at	BC017353
1554260_a_at	BC021803
1554261_at	BC015667
1554262_s_at	BC015667
1554264_at	BC010901
1554266_at	BC033643
1554268_at	BC021704
1554271_a_at	BC019022
1554272_at	BC017927
1554273_a_at	BC017927
1554274_a_at	AB072356
1554276_at	BC041638
1554277_s_at	BC036056
1554279_a_at	BC007526
1554280_a_at	BC033037
1554281_at	BC019703
1554283_at	BC021963
1554285_at	AF450243
1554286_at	BC033035
1554287_at	BC011763
1554288_at	BC037207
1554290_at	BC038960
1554291_at	BC014891
1554292_a_at	BC014891
1554293_at	BC041876
1554294_s_at	BC041876
1554295_x_at	BC041876
1554296_at	BC035714
1554298_a_at	BC035512
1554299_at	AB049469
1554300_a_at	BC036796
1554301_at	BC013905
1554302_s_at	BC013905
1554303_at	AF523356
1554305_at	BC014233
1554306_at	BC015009
1554307_at	BC025398
1554308_s_at	BC022488
1554309_at	BC030578
1554310_a_at	BC030578
1554311_a_at	BC033074
1554312_at	BC032393
1554314_at	BC036917
1554316_at	BC017706
1554317_s_at	BC010167
1554318_at	BC022013
1554319_at	BC017187
1554321_a_at	BC018471
1554322_a_at	BC039904
1554324_s_at	BC040558
1554325_at	BC016996
1554327_a_at	AF328554
1554328_at	BC041485
1554329_x_at	BC041485
1554331_a_at	BC036722
1554332_a_at	BC025345
1554333_at	BC031044
1554334_a_at	BC031044
1554335_at	BC017780
1554337_at	BC021301
1554339_a_at	BC038953
1554340_a_at	BC021286
1554341_a_at	BC011863
1554342_s_at	BC011863
1554343_a_at	BC014958
1554344_s_at	AB040748
1554345_a_at	BC015325
1554346_at	BC011671
1554348_s_at	BC018086
1554349_at	BC033881
1554351_a_at	BC009506
1554352_s_at	BC041706
1554354_at	BC040966
1554355_a_at	BC040966
1554356_at	BC027454
1554360_at	BC010394
1554362_at	BC031045
1554364_at	BC016183
1554365_a_at	BC016183
1554367_at	BC036208
1554368_at	AF417165
1554371_at	BC014157
1554372_at	BC043600
1554374_at	BC029062
1554375_a_at	AF478446
1554376_s_at	BC027709
1554377_a_at	AB100092
1554378_a_at	BC022479
1554379_a_at	AB055066
1554380_at	AB071997
1554382_at	AF258576
1554383_a_at	BC028121
1554384_at	BC009701
1554385_a_at	BC009701
1554386_at	AF494536
1554388_at	BC032462
1554390_s_at	BC036253
1554391_at	BC009864
1554393_a_at	AY050636
1554394_at	AB085898
1554396_at	BC011011
1554397_s_at	BC011011
1554398_at	AF323919
1554400_at	AF519569
1554401_a_at	AF519569
1554403_a_at	BC011941
1554404_a_at	BC018499
1554405_a_at	AY063459
1554406_a_at	BC013385
1554408_a_at	BC007986
1554409_at	BC040695
1554410_a_at	BC040695
1554411_at	AB062292
1554413_s_at	BC041583
1554414_a_at	BC031054
1554415_at	BC041094
1554417_s_at	AY113699
1554418_s_at	AB056866
1554419_x_at	AF268387
1554420_at	AB078026
1554423_a_at	AF233225
1554424_at	BC017724
1554428_s_at	AF376802
1554429_a_at	BC019266
1554430_at	AY033902
1554432_x_at	AY033902
1554433_a_at	BC005154
1554436_a_at	AY126671
1554438_at	BC018764
1554440_at	BC030280
1554441_a_at	AF479418
1554442_at	BC041664
1554443_s_at	BC041664
1554444_s_at	BC028081
1554445_at	BC008688
1554447_at	BC029480
1554448_at	BC029480
1554449_at	BC041348
1554450_s_at	BC041348
1554451_s_at	AF141342
1554452_a_at	BC001863
1554453_at	BC008217
1554455_at	BC010363
1554456_a_at	BC010363
1554459_s_at	BC020687
1554460_at	BC027866
1554462_a_at	AF115512
1554464_a_at	BC008745
1554465_s_at	BC012569
1554466_a_at	BC007207
1554468_s_at	AU143610
1554469_at	BC030580
1554470_s_at	BC030580
1554471_a_at	BC028840
1554472_a_at	BC015211
1554473_at	BC029919
1554474_a_at	BC018756
1554475_a_at	BC023623
1554476_x_at	BC033230
1554478_a_at	BC033077
1554479_a_at	AF511652
1554480_a_at	AY150851
1554481_a_at	BC039079
1554482_a_at	BC002847
1554483_at	AF361356
1554485_s_at	BI825302
1554486_a_at	BC009205
1554487_a_at	BC008394
1554488_at	BC016050
1554489_a_at	BC016050
1554491_a_at	BC022309
1554492_at	BC037990
1554493_s_at	BC037990
1554494_at	BC013911
1554495_s_at	BC013911
1554496_at	BC030219
1554499_s_at	BC008246
1554500_a_at	AF493931
1554501_at	BC031622
1554503_a_at	BC035023
1554504_at	BC038840
1554506_x_at	BC038840
1554507_at	BC027594
1554508_at	BC029917
1554509_a_at	BC020605
1554510_s_at	AB009685
1554511_at	BC042553
1554512_a_at	BC032307
1554513_s_at	BC032307
1554514_at	BC013753
1554516_at	BC011779
1554517_x_at	BC011779
1554518_at	BC032942
1554519_at	BC042665
1554520_at	BC009880
1554522_at	BC021222
1554523_a_at	BC021222
1554524_a_at	AF397394
1554526_at	BC022531
1554528_at	AB063296
1554530_at	BC028404
1554531_at	BC032355
1554533_at	BC029781
1554534_at	BC008379
1554536_at	BC008379
1554537_at	BC017574
1554538_at	BC018208
1554539_a_at	BC018208
1554540_at	BC042869
1554541_a_at	BC011672
1554542_at	BC025747
1554543_at	BC007524
1554544_a_at	L18865
1554545_at	BC021711
1554547_at	BC036453
1554549_a_at	BC030654
1554550_at	BC030535
1554553_s_at	BC014974
1554554_at	BC040264
1554555_a_at	BC022451
1554556_a_at	BC033880
1554557_at	BC033880
1554558_at	BC022967
1554559_at	BC026357
1554560_at	BC033073
1554564_a_at	BC011943
1554565_x_at	BC011943
1554566_at	BC009961
1554568_at	BC007223
1554569_a_at	BC036391
1554571_at	BC035636
1554572_a_at	BC029360
1554574_a_at	AF361370
1554575_a_at	BC017801
1554576_a_at	BC007242
1554577_a_at	AY057056
1554578_at	BC040161
1554579_a_at	AB042648
1554580_a_at	AJ001982
1554582_a_at	BC039535
1554583_a_at	BM460012
1554584_at	BC040276
1554586_a_at	BC034917
1554588_a_at	BC033795
1554589_at	BC015921
1554591_at	BC020934
1554592_a_at	BC028721
1554593_s_at	BC028721
1554594_at	AF258593
1554595_at	BC030214
1554597_at	BC016767
1554599_x_at	BC016767
1554600_s_at	BC033088
1554601_at	AB070452
1554602_at	BC017770
1554604_at	BC036465
1554606_at	BC040527
1554607_at	AF418269
1554608_at	BC028219
1554609_at	BC019340
1554610_at	BC033495
1554612_at	BC033615
1554613_a_at	BC033615
1554614_a_at	AB051233
1554615_at	BC013935
1554616_at	BC034528
1554618_at	BC009393
1554619_at	BC038230
1554621_at	BC022297
1554623_x_at	BC022297
1554624_a_at	BC025286
1554625_at	AB076580
1554627_a_at	BC012291
1554628_at	BC028974
1554629_at	BC027940
1554631_at	BC007023
1554633_a_at	AF036943
1554634_at	BC039256
1554635_a_at	AB054576
1554636_at	BC032569
1554637_a_at	BC015066
1554638_at	BC032227
1554640_at	BC039306
1554641_a_at	BC022243
1554642_at	BC015416
1554643_at	BC040504
1554646_at	BC041563
1554648_a_at	BC020841
1554649_at	BC012026
1554650_a_at	BC012026
1554652_s_at	BC033215
1554655_a_at	BC033942
1554657_a_at	BC031674
1554659_at	BC037286
1554660_a_at	BC036200
1554661_s_at	BC036200
1554662_at	BC022189
1554663_a_at	BC043499
1554664_at	BC021580
1554665_at	BC027922
1554666_at	BC029580
1554667_s_at	BC025250
1554668_a_at	BC015993
1554670_at	BC029388
1554671_a_at	BC041155
1554672_at	BC013912
1554675_a_at	BC034821
1554676_at	BC022313
1554677_s_at	AF479814
1554678_s_at	AB066484
1554679_a_at	AF317417
1554680_s_at	BC027932
1554681_a_at	BC042107
1554683_a_at	BC042107
1554685_a_at	BC020256
1554686_at	BC008370
1554689_a_at	BC034018
1554690_a_at	BC041391
1554691_a_at	BC008037
1554692_at	BC013112
1554694_at	AF413522
1554696_s_at	AB077208
1554697_at	AF488803
1554699_at	BC039316
1554700_at	BC036786
1554701_a_at	BC028290
1554702_at	BC028390
1554703_at	BC040474
1554704_at	BC033179
1554705_at	BC033153
1554706_at	BC028158
1554707_at	BC034293
1554708_s_at	BC034293
1554710_at	BC025707
1554711_at	BC043367
1554712_a_at	BC016789
1554714_at	BC039540
1554715_at	BC031958
1554716_s_at	BC031958
1554717_a_at	BC008390
1554719_at	BC031332
1554721_a_at	AF040701
1554722_at	BC022454
1554723_x_at	BC007558
1554724_at	BC036083
1554725_at	BC041888
1554726_at	AY099353
1554728_at	BC012121
1554730_at	BC030005
1554732_at	BC020886
1554733_at	AK097110
1554735_a_at	AF396651
1554736_at	BC022483
1554737_at	AF193046
1554739_at	BC032544
1554740_a_at	BC032544
1554741_s_at	AF523265
1554742_at	BC008410
1554743_x_at	BC008410
1554744_at	BC033638
1554745_at	BC032372
1554747_a_at	BC033559
1554748_at	BC020873
1554749_s_at	BC020873
1554751_at	BC010432
1554752_a_at	BC010432
1554755_a_at	BC032481
1554757_a_at	AF273055
1554758_a_at	AY078166
1554759_at	BC033233
1554761_a_at	BC010850
1554762_a_at	BC017957
1554763_at	BC040290
1554764_a_at	BC029583
1554765_a_at	BC029583
1554766_s_at	BC018440
1554767_s_at	BC013155
1554768_a_at	AF394735
1554769_at	BC040642
1554770_x_at	BC040642
1554771_at	BC008846
1554772_at	BC036407
1554773_at	AF468657
1554774_at	AB083191
1554776_at	AF450454
1554777_at	BI092935
1554778_at	BC038806
1554779_s_at	BC038806
1554780_a_at	BC032334
1554781_at	BC029465
1554782_at	BC031945
1554783_s_at	AF486838
1554784_at	BC036569
1554785_at	BC018663
1554786_at	BC027951
1554787_at	BC036504
1554789_a_at	AB085825
1554790_at	BC011404
1554791_a_at	BC032837
1554793_at	BC014029
1554794_a_at	BC014029
1554795_a_at	BC019895
1554796_at	BC035912
1554797_at	BC040924
1554798_at	BC027939
1554800_at	BC028064
1554801_at	BC022570
1554803_s_at	BC033211
1554804_a_at	BC030524
1554805_at	BC030524
1554806_a_at	BC040456
1554807_a_at	BC016825
1554808_at	BC020699
1554809_at	BC031673
1554810_at	BC017956
1554812_at	BC020838
1554813_at	BC009340
1554814_at	BC007822
1554816_at	BC010680
1554818_s_at	BC036231
1554819_a_at	AF111799
1554820_at	BC030651
1554821_a_at	BC015030
1554822_at	BC022419
1554824_at	BC026081
1554825_at	BC033184
1554826_at	BC038807
1554827_a_at	BC039891
1554828_at	BC015186
1554830_a_at	AF262322
1554831_x_at	BC030659
1554833_at	BC025708
1554834_a_at	AY062002
1554835_a_at	BC028058
1554836_at	BC038983
1554837_a_at	BC041158
1554839_at	BC043599
1554840_at	AF547222
1554841_at	BC032771
1554842_at	BC040138
1554844_at	BC041667
1554846_at	BC035224
1554847_at	BC035978
1554849_at	BC014484
1554850_at	BC009862
1554852_a_at	BC031632
1554853_at	BC012027
1554855_at	BC022014
1554857_at	BC014207
1554860_at	AF394064
1554862_at	BC022302
1554863_s_at	BC008992
1554864_a_at	AF248634
1554865_at	BC016673
1554866_at	BC030952
1554867_a_at	BC038838
1554868_s_at	BC013916
1554869_at	BC018044
1554871_at	BC031228
1554872_a_at	BC024194
1554873_at	BC029445
1554874_at	BC012503
1554875_at	BC029359
1554876_a_at	AF437876
1554878_a_at	BC009712
1554880_at	BC021187
1554882_at	BC009793
1554883_a_at	BC009793
1554884_at	BC017833
1554885_a_at	BC017833
1554886_a_at	BC039704
1554887_at	BC032716
1554889_at	BC015944
1554890_a_at	BC015944
1554891_at	BC021741
1554892_a_at	AY095480
1554894_a_at	AF499009
1554895_a_at	BC013103
1554897_s_at	BC013103
1554899_s_at	BC020763
1554901_at	AF190748
1554903_at	BC033851
1554905_x_at	BC033851
1554906_a_at	BC029395
1554907_a_at	BC028351
1554908_at	BC028351
1554909_at	BC036202
1554910_at	BC030706
1554911_at	BC039085
1554912_at	BC037292
1554914_at	BC034571
1554915_a_at	BC034978
1554916_a_at	BC043351
1554918_a_at	BC041560
1554919_s_at	BC036351
1554920_at	BC020726
1554921_a_at	BC020726
1554922_at	BC042500
1554923_at	BC012981
1554927_at	AY116214
1554929_at	BC035583
1554930_a_at	AB049740
1554931_at	BC022851
1554932_at	BC031094
1554933_at	BC033817
1554934_at	BC038104
1554937_x_at	BC034287
1554938_a_at	AF416922
1554940_a_at	BC036910
1554941_at	BC021267
1554942_a_at	BC021267
1554943_at	BC017303
1554945_x_at	BC017303
1554946_at	BC007399
1554947_at	BC010942
1554948_at	BC034024
1554949_at	BC009388
1554950_at	BC036445
1554951_at	BC008216
1554952_s_at	AY116207
1554953_a_at	AF426270
1554954_at	BC016690
1554957_at	BC008359
1554958_at	BC018090
1554960_at	BC040018
1554961_at	AF359241
1554962_a_at	AF359241
1554963_at	BC033959
1554964_x_at	BC033959
1554965_at	AF329092
1554966_a_at	AF329092
1554967_at	BC038443
1554969_x_at	BC038443
1554970_at	BC042607
1554971_at	AB064667
1554972_at	BC024651
1554973_a_at	BC018748
1554974_at	AY032593
1554976_a_at	BC008253
1554977_at	BC036837
1554978_at	BC022082
1554980_a_at	AB066566
1554981_at	BC014307
1554982_a_at	BC014307
1554983_at	BC009878
1554984_a_at	BC020226
1554985_at	BC031580
1554986_a_at	BC031620
1554987_at	AB027133
1554988_at	BC042592
1554989_at	BC032944
1554992_at	BC040275
1554994_at	BC037344
1554996_at	BC041841
1554997_a_at	AY151286
1554999_at	BC036784
1555000_at	AB064670
1555001_at	BC034228
1555002_at	BC036197
1555003_at	BC032247
1555004_a_at	BC032247
1555006_at	BC036233
1555007_s_at	BC036233
1555009_a_at	BC043277
1555011_at	BC030808
1555014_x_at	AB062488
1555015_a_at	BC043295
1555016_at	BC040272
1555018_at	BC030717
1555019_at	BC038799
1555020_a_at	BC039340
1555021_a_at	AB052950
1555022_at	AF464736
